article_id,blank,calendar_week,id,in_production,net_raw_demand,preview_0,preview_1,preview_10,preview_11,preview_12,preview_13,preview_14,preview_15,preview_2,preview_3,preview_4,preview_5,preview_6,preview_7,preview_8,preview_9,preview_sum,produce_with_blank,production_demand,stock,total_demand,week_cos,week_sin,year
24691,0,1,50168,0,1477,0,0,0,0,437,0,0,0,735,0,476,0,840,0,903,586,3977,0,2500,2500,3977,0.992708874098054,0.12053668025532305,2024
28492,0,1,50160,0,140,0,0,0,0,130,0,0,0,0,0,260,0,0,0,0,0,390,0,500,250,390,0.992708874098054,0.12053668025532305,2024
24747,0,1,50183,0,5790,0,2175,1175,2324,2340,0,0,0,3294,1215,33,2063,6752,1749,0,2670,25790,0,7500,20000,25790,0.992708874098054,0.12053668025532305,2024
24681,0,1,50192,0,1675,0,0,0,0,497,0,0,0,1463,0,0,0,1415,0,0,0,3375,0,3000,1700,3375,0.992708874098054,0.12053668025532305,2024
27657,0,1,50180,0,766,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,410,1166,1,2000,400,1166,0.992708874098054,0.12053668025532305,2024
24767,0,1,50178,0,759,0,0,0,0,183,0,0,0,576,0,0,0,0,0,0,0,759,1,2000,0,759,0.992708874098054,0.12053668025532305,2024
27350,0,1,50172,0,116,0,0,0,312,0,0,0,0,408,0,0,0,644,452,0,0,1816,1,2500,1700,1816,0.992708874098054,0.12053668025532305,2024
24457,0,1,50165,0,346,0,0,265,0,0,0,0,0,0,0,227,0,202,0,0,0,694,0,1000,348,694,0.992708874098054,0.12053668025532305,2024
26091,0,1,50195,0,0,0,5711,0,0,0,0,0,0,0,0,0,0,0,0,2052,0,7763,0,0,9937,7763,0.992708874098054,0.12053668025532305,2024
24544,0,1,50196,0,0,0,0,7,779,0,0,0,0,0,2992,7,0,7,2083,0,0,5875,0,0,6513,5875,0.992708874098054,0.12053668025532305,2024
25632,0,1,50197,0,0,0,1632,285,915,0,847,0,0,0,1224,0,544,371,0,501,532,6851,0,0,7412,6851,0.992708874098054,0.12053668025532305,2024
26506,0,1,50198,0,180,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,180,1,1000,0,180,0.992708874098054,0.12053668025532305,2024
26791,0,1,50199,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,900,0,0,1300,900,0.992708874098054,0.12053668025532305,2024
25212,0,1,50200,0,759,0,0,0,0,104,0,0,0,0,815,0,0,0,0,0,0,919,1,2000,160,919,0.992708874098054,0.12053668025532305,2024
25019,0,1,50202,4000,0,0,1323,712,401,618,0,0,0,0,0,1705,0,341,268,457,252,6077,0,0,8075,6077,0.992708874098054,0.12053668025532305,2024
28816,0,1,50204,0,0,0,460,234,0,0,0,215,0,1481,0,240,0,284,0,0,215,3129,0,0,3610,3129,0.992708874098054,0.12053668025532305,2024
27637,0,1,50205,0,0,0,0,0,23,0,0,0,0,0,0,29,0,0,51,0,16,119,0,0,500,119,0.992708874098054,0.12053668025532305,2024
27636,0,1,50206,0,0,0,0,89,0,114,0,0,0,208,0,0,0,0,0,0,32,443,0,0,1907,443,0.992708874098054,0.12053668025532305,2024
28812,0,1,50207,0,188,375,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,563,1,1000,0,188,0.992708874098054,0.12053668025532305,2024
25665,0,1,50208,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,620,1,0,1390,620,0.992708874098054,0.12053668025532305,2024
25576,0,1,50209,0,0,0,0,0,0,0,0,0,0,0,0,111,139,0,0,0,130,380,0,0,1195,380,0.992708874098054,0.12053668025532305,2024
27065,0,1,50210,0,367,0,0,2021,0,0,693,0,0,2448,0,2578,0,0,1990,0,0,9730,0,0,9363,9730,0.992708874098054,0.12053668025532305,2024
25616,0,1,50211,0,21,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,1,1000,0,21,0.992708874098054,0.12053668025532305,2024
29114,0,1,50212,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,1,1000,0,24,0.992708874098054,0.12053668025532305,2024
27923,0,1,50213,0,0,0,0,0,73,0,0,0,0,0,0,0,0,130,130,0,0,333,0,0,770,333,0.992708874098054,0.12053668025532305,2024
24726,0,1,50214,0,0,1518,0,0,0,0,0,0,0,0,0,1964,0,1960,0,0,1498,6940,0,0,5750,5422,0.992708874098054,0.12053668025532305,2024
28471,0,1,50216,5000,0,2136,0,1598,0,0,0,0,0,0,1694,0,0,1821,0,0,0,7249,0,0,11836,5113,0.992708874098054,0.12053668025532305,2024
24725,0,1,50218,0,1116,0,0,1529,0,0,0,0,0,0,0,0,1287,0,0,0,0,2816,0,0,1700,2816,0.992708874098054,0.12053668025532305,2024
24916,0,1,50220,0,0,416,0,0,0,416,0,0,0,0,0,416,0,0,0,0,0,1248,0,0,966,832,0.992708874098054,0.12053668025532305,2024
27447,0,1,50221,0,182,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,182,1,1000,0,182,0.992708874098054,0.12053668025532305,2024
28132,0,1,50223,0,0,0,0,0,1180,0,0,0,0,0,0,0,830,0,0,0,0,2010,0,0,2370,2010,0.992708874098054,0.12053668025532305,2024
25001,0,1,50224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,66,0,0,679,66,0.992708874098054,0.12053668025532305,2024
25609,0,1,50225,0,32,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,32,1,1000,0,32,0.992708874098054,0.12053668025532305,2024
25389,0,1,50226,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1,0,0,0,0.992708874098054,0.12053668025532305,2024
25503,0,1,50227,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,420,33,0.992708874098054,0.12053668025532305,2024
29160,0,1,50228,0,0,0,0,0,0,0,0,0,0,668,0,0,0,0,0,0,0,668,0,0,1288,668,0.992708874098054,0.12053668025532305,2024
27668,0,1,50231,0,282,400,400,237,0,164,177,0,0,0,710,0,262,0,114,218,0,2682,0,0,2000,2282,0.992708874098054,0.12053668025532305,2024
26493,0,1,50234,0,519,0,0,0,0,173,0,0,0,173,0,0,173,0,0,0,0,519,1,1000,0,519,0.992708874098054,0.12053668025532305,2024
27166,0,1,50236,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,328,0,0,1740,328,0.992708874098054,0.12053668025532305,2024
24683,0,1,50238,0,0,0,0,0,691,0,0,0,0,0,0,1681,572,0,0,0,872,3816,0,0,5500,3816,0.992708874098054,0.12053668025532305,2024
29013,0,1,50239,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,57,19,0,95,0,0,560,76,0.992708874098054,0.12053668025532305,2024
29277,0,1,50241,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1000,0,16,0.992708874098054,0.12053668025532305,2024
27470,0,1,50215,0,186,0,832,106,17,159,20,0,0,0,0,0,0,172,10,123,14,1453,0,500,1267,1453,0.992708874098054,0.12053668025532305,2024
24751,0,1,50233,0,445,0,164,445,0,0,0,0,0,0,0,0,0,336,0,0,0,945,0,1000,500,945,0.992708874098054,0.12053668025532305,2024
28372,0,1,50235,0,14830,1737,0,1740,782,5970,0,0,0,0,3633,186,7457,560,646,1218,1230,25159,0,18000,8592,23422,0.992708874098054,0.12053668025532305,2024
28509,0,1,50230,0,630,0,820,550,0,0,0,0,0,0,0,0,0,0,0,0,0,1370,0,1000,740,1370,0.992708874098054,0.12053668025532305,2024
24744,0,1,50219,0,1041,2394,0,0,1575,0,0,0,0,0,3503,0,0,0,0,4213,0,11685,0,2500,8250,9291,0.992708874098054,0.12053668025532305,2024
28217,0,1,50229,0,34,280,0,0,0,0,186,0,0,0,0,0,218,0,0,0,0,684,0,500,370,404,0.992708874098054,0.12053668025532305,2024
25436,0,1,50203,0,420,0,0,0,0,0,0,460,0,0,0,0,4570,0,0,0,0,5030,0,1000,4610,5030,0.992708874098054,0.12053668025532305,2024
26172,0,1,50201,0,365,1000,0,0,0,0,0,0,0,0,0,0,407,0,0,0,508,1915,0,1000,550,915,0.992708874098054,0.12053668025532305,2024
28403,0,1,50232,0,443,0,2,0,0,0,0,0,0,1,0,0,113,2,243,82,0,443,1,1000,0,443,0.992708874098054,0.12053668025532305,2024
25440,0,1,50222,0,930,0,0,0,0,0,0,0,0,0,0,2690,0,0,0,0,0,2690,1,2000,1760,2690,0.992708874098054,0.12053668025532305,2024
27204,0,1,50237,0,880,0,0,0,0,0,0,0,0,401,0,0,21,0,0,458,0,880,1,2500,0,880,0.992708874098054,0.12053668025532305,2024
29030,0,1,50242,0,37,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,37,1,1000,0,37,0.992708874098054,0.12053668025532305,2024
27090,0,1,50243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,0,649,0,0,1000,649,0.992708874098054,0.12053668025532305,2024
25740,0,1,50244,0,0,0,0,0,0,853,0,0,0,0,0,0,2247,0,0,0,0,3100,0,0,4750,3100,0.992708874098054,0.12053668025532305,2024
29183,0,1,50245,0,0,0,341,0,4,0,0,35,0,0,0,0,0,136,0,0,48,564,0,0,1360,564,0.992708874098054,0.12053668025532305,2024
28457,0,1,50246,0,0,0,6527,2077,0,2207,0,1063,0,0,0,0,0,3430,0,2244,0,17548,0,0,18582,17548,0.992708874098054,0.12053668025532305,2024
24553,0,1,50247,0,0,0,0,0,1928,0,0,0,0,0,0,801,0,2344,0,2338,0,7411,0,0,8850,7411,0.992708874098054,0.12053668025532305,2024
25866,0,1,50249,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,436,0,0,980,436,0.992708874098054,0.12053668025532305,2024
25129,0,1,50251,7500,0,0,0,0,0,0,0,0,0,2060,0,0,0,0,0,0,2730,4790,0,0,15080,4790,0.992708874098054,0.12053668025532305,2024
27916,0,1,50253,0,253,0,0,0,0,0,0,0,0,114,0,0,76,63,0,0,0,253,1,1000,0,253,0.992708874098054,0.12053668025532305,2024
24896,0,1,50254,0,0,0,0,390,421,272,161,0,0,198,161,408,167,180,291,223,581,3453,0,0,3755,3453,0.992708874098054,0.12053668025532305,2024
25195,0,1,50256,0,1134,0,0,0,0,0,0,0,0,0,756,0,0,0,0,378,0,1134,1,2000,0,1134,0.992708874098054,0.12053668025532305,2024
28515,0,1,50258,0,710,0,0,0,160,0,0,0,0,0,0,550,0,0,0,0,0,710,1,1000,0,710,0.992708874098054,0.12053668025532305,2024
25718,0,1,50261,0,0,0,0,867,0,0,0,0,0,0,1602,0,0,0,0,0,0,2469,0,0,3550,2469,0.992708874098054,0.12053668025532305,2024
26177,0,1,50262,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,322,0,0,650,322,0.992708874098054,0.12053668025532305,2024
28454,0,1,50264,0,170,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,0,0,170,0.992708874098054,0.12053668025532305,2024
26813,0,1,50265,0,97,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,97,1,1000,0,97,0.992708874098054,0.12053668025532305,2024
27301,0,1,50266,0,0,528,0,0,0,0,44,0,0,615,0,692,0,0,0,0,0,1879,0,0,2850,1351,0.992708874098054,0.12053668025532305,2024
26186,0,1,50267,0,0,170,0,0,82,0,41,0,0,0,104,0,0,0,79,0,82,558,0,0,1830,388,0.992708874098054,0.12053668025532305,2024
26606,0,1,50268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,423,0,0,2200,423,0.992708874098054,0.12053668025532305,2024
26261,0,1,50269,0,289,0,0,0,1059,0,0,0,0,0,0,0,0,0,0,0,0,1059,0,0,770,1059,0.992708874098054,0.12053668025532305,2024
24672,0,1,50270,0,179,0,713,0,0,0,0,0,0,0,0,603,0,617,0,0,746,2679,0,0,2500,2679,0.992708874098054,0.12053668025532305,2024
28634,0,1,50271,0,0,0,0,27,0,0,0,0,0,0,71,0,0,16,0,15,0,129,0,0,286,129,0.992708874098054,0.12053668025532305,2024
26808,0,1,50272,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,916,0,0.992708874098054,0.12053668025532305,2024
26972,0,1,50273,0,126,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,126,1,1000,0,126,0.992708874098054,0.12053668025532305,2024
28038,0,1,50274,0,960,0,0,0,500,0,0,0,0,0,0,460,0,0,0,0,0,960,1,2000,0,960,0.992708874098054,0.12053668025532305,2024
26269,0,1,50275,0,0,2360,659,0,630,1453,0,630,0,1232,423,1226,1251,756,1223,0,0,11843,0,0,10060,9483,0.992708874098054,0.12053668025532305,2024
28043,0,1,50277,0,200,0,0,0,0,9,0,0,0,0,177,0,9,0,0,5,0,200,1,2500,0,200,0.992708874098054,0.12053668025532305,2024
26096,0,1,50278,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,104,0,155,0,0,500,155,0.992708874098054,0.12053668025532305,2024
28268,0,1,50279,0,0,436,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,669,0,0,564,233,0.992708874098054,0.12053668025532305,2024
25560,0,1,50281,0,0,132,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,172,0,0,500,40,0.992708874098054,0.12053668025532305,2024
28102,0,1,50283,0,520,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,2270,0,0,1750,2270,0.992708874098054,0.12053668025532305,2024
26189,0,1,50284,0,0,0,0,0,0,92,0,0,0,0,92,0,0,0,183,0,0,367,0,0,540,367,0.992708874098054,0.12053668025532305,2024
28369,0,1,50285,0,360,0,0,0,0,0,0,0,0,0,560,0,0,0,0,800,0,1360,0,0,1000,1360,0.992708874098054,0.12053668025532305,2024
27977,0,1,50286,0,0,0,0,0,120,0,7,0,0,0,0,0,0,0,0,0,0,127,0,0,600,127,0.992708874098054,0.12053668025532305,2024
27997,0,1,50287,0,334,260,0,0,0,63,0,0,0,0,0,0,271,0,0,0,0,594,1,1000,0,334,0.992708874098054,0.12053668025532305,2024
28251,0,1,50288,0,330,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,170,330,1,1000,0,330,0.992708874098054,0.12053668025532305,2024
24986,0,1,50252,0,302,0,0,0,132,0,0,0,0,0,416,0,0,159,0,274,0,981,0,1000,679,981,0.992708874098054,0.12053668025532305,2024
27476,0,1,50255,0,107,0,0,0,117,0,0,0,0,252,0,101,0,149,0,38,0,657,0,500,550,657,0.992708874098054,0.12053668025532305,2024
26134,0,1,50259,0,53,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,20,53,0,500,0,53,0.992708874098054,0.12053668025532305,2024
27286,0,1,50257,0,854,0,0,0,605,0,0,0,0,0,0,378,1371,0,0,0,0,2354,0,1500,1500,2354,0.992708874098054,0.12053668025532305,2024
24748,0,1,50276,0,32544,1890,3516,23254,6121,1610,0,0,0,0,0,514,5910,5910,2291,2464,1254,54734,0,39500,20300,52844,0.992708874098054,0.12053668025532305,2024
25430,0,1,50263,0,2030,0,0,0,0,0,0,0,0,0,0,2910,0,0,0,0,0,2910,0,3000,880,2910,0.992708874098054,0.12053668025532305,2024
25443,0,1,50282,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,960,0,1000,400,960,0.992708874098054,0.12053668025532305,2024
25418,0,1,50248,0,4215,0,2110,0,1170,0,0,0,0,0,0,0,950,0,1180,0,0,5410,0,6000,1195,5410,0.992708874098054,0.12053668025532305,2024
26298,0,1,50280,0,1199,0,789,0,410,0,0,0,0,0,322,0,297,464,0,0,517,2799,0,2000,1600,2799,0.992708874098054,0.12053668025532305,2024
27297,0,1,50250,0,890,0,0,0,0,130,0,0,0,380,0,0,0,0,0,380,0,890,1,2500,0,890,0.992708874098054,0.12053668025532305,2024
28396,0,1,50292,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,730,1,0,1030,730,0.992708874098054,0.12053668025532305,2024
26196,0,1,50293,0,326,180,0,196,0,0,0,0,0,0,0,0,180,0,0,0,0,556,1,500,50,376,0.992708874098054,0.12053668025532305,2024
27128,0,1,50295,0,0,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,1690,0,0,1590,527,0.992708874098054,0.12053668025532305,2024
28001,0,1,50297,0,0,0,0,416,0,0,0,0,0,416,0,0,0,0,0,0,0,832,0,0,2050,832,0.992708874098054,0.12053668025532305,2024
27369,0,1,50298,0,211,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,211,1,1000,0,211,0.992708874098054,0.12053668025532305,2024
25471,0,1,50299,0,0,0,0,0,942,0,0,0,0,0,287,0,0,0,0,0,0,1229,0,0,1670,1229,0.992708874098054,0.12053668025532305,2024
27095,0,1,50302,0,0,0,19,0,0,0,3,0,0,0,0,0,12,0,0,0,0,34,0,0,734,34,0.992708874098054,0.12053668025532305,2024
25205,0,1,50304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691,1691,0,0,12880,1691,0.992708874098054,0.12053668025532305,2024
28376,0,1,50305,2000,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,454,0,0,2410,454,0.992708874098054,0.12053668025532305,2024
25181,0,1,50306,0,3458,0,1616,16573,0,0,0,0,0,0,0,0,0,11751,0,4958,0,34898,0,0,31440,34898,0.992708874098054,0.12053668025532305,2024
25613,0,1,50309,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,1,1000,0,19,0.992708874098054,0.12053668025532305,2024
24806,0,1,50310,0,0,184,0,0,0,198,0,217,0,0,0,0,0,240,0,299,0,1138,0,0,4600,954,0.992708874098054,0.12053668025532305,2024
27175,0,1,50311,0,0,357,0,0,119,0,0,0,0,357,238,0,119,0,0,238,0,1428,0,0,1893,1071,0.992708874098054,0.12053668025532305,2024
28865,0,1,50312,0,360,0,0,0,190,0,0,0,0,0,0,170,0,0,0,0,0,360,1,1000,0,360,0.992708874098054,0.12053668025532305,2024
27871,0,1,50313,0,196,0,713,156,116,149,0,0,0,0,0,713,0,185,189,149,255,2625,0,0,2429,2625,0.992708874098054,0.12053668025532305,2024
24880,0,1,50314,0,0,624,0,0,284,0,0,0,0,0,0,0,0,38,0,0,0,946,0,0,1000,322,0.992708874098054,0.12053668025532305,2024
25402,0,1,50315,5000,0,0,1224,0,0,2540,38,0,0,0,1224,0,0,841,0,0,0,5867,0,0,6664,5867,0.992708874098054,0.12053668025532305,2024
27119,0,1,50316,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,36,0,0,110,0,0,372,110,0.992708874098054,0.12053668025532305,2024
25329,0,1,50317,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,1080,385,0.992708874098054,0.12053668025532305,2024
29173,0,1,50319,0,0,0,0,0,60,0,0,0,0,0,0,0,977,0,0,0,0,1037,0,0,2150,1037,0.992708874098054,0.12053668025532305,2024
28022,0,1,50320,0,420,0,0,0,0,41,0,0,0,82,0,0,180,0,0,117,0,420,1,1000,0,420,0.992708874098054,0.12053668025532305,2024
27681,0,1,50321,1000,0,0,0,0,0,69,0,0,0,0,0,406,0,0,0,0,0,475,0,0,1070,475,0.992708874098054,0.12053668025532305,2024
24964,0,1,50323,0,0,0,0,0,0,0,0,0,0,111,0,0,0,54,0,0,70,235,0,0,500,235,0.992708874098054,0.12053668025532305,2024
24871,0,1,50325,0,4127,0,0,927,1564,0,2287,0,0,0,5711,1181,0,1070,2714,1335,1545,18334,0,0,14207,18334,0.992708874098054,0.12053668025532305,2024
27200,0,1,50327,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0.992708874098054,0.12053668025532305,2024
28529,0,1,50329,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,0,0,170,0.992708874098054,0.12053668025532305,2024
25721,0,1,50330,0,129,0,0,0,0,58,0,0,0,0,0,0,71,0,0,0,0,129,1,2500,0,129,0.992708874098054,0.12053668025532305,2024
25682,0,1,50332,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,640,41,0.992708874098054,0.12053668025532305,2024
25510,0,1,50333,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,32,0,0,500,32,0.992708874098054,0.12053668025532305,2024
26013,0,1,50334,0,63,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,63,1,500,0,63,0.992708874098054,0.12053668025532305,2024
27120,0,1,50296,0,72,0,0,0,0,0,0,0,0,0,112,0,0,189,0,0,208,509,0,500,437,509,0.992708874098054,0.12053668025532305,2024
27304,0,1,50324,0,1733,0,0,0,0,0,0,0,0,1664,0,0,0,0,2799,0,0,4463,0,3000,2730,4463,0.992708874098054,0.12053668025532305,2024
27139,0,1,50300,0,0,0,0,0,0,32,0,0,0,0,60,0,92,0,0,0,67,251,0,500,300,251,0.992708874098054,0.12053668025532305,2024
28459,0,1,50294,0,3590,0,2040,0,983,0,0,724,0,0,0,0,0,1206,1063,0,958,6974,0,5000,3384,6974,0.992708874098054,0.12053668025532305,2024
28727,0,1,50307,0,127,0,0,0,0,24,0,0,0,0,0,121,108,0,0,83,71,407,0,500,280,407,0.992708874098054,0.12053668025532305,2024
28696,0,1,50331,0,662,0,0,0,0,114,0,0,0,0,0,0,284,0,234,0,347,979,0,1000,317,979,0.992708874098054,0.12053668025532305,2024
28171,0,1,50291,0,1177,0,0,0,0,0,0,0,0,0,0,1015,0,0,662,0,0,1677,0,2000,500,1677,0.992708874098054,0.12053668025532305,2024
27354,0,1,50308,0,821,0,288,0,0,0,125,0,0,0,0,0,0,0,0,408,0,821,1,2500,0,821,0.992708874098054,0.12053668025532305,2024
26961,0,1,50318,0,2368,0,2634,0,2218,0,0,0,0,1172,0,1361,492,2237,0,0,1084,11198,0,3000,8830,11198,0.992708874098054,0.12053668025532305,2024
27764,0,1,50289,0,20,0,0,0,0,0,0,0,0,0,429,0,0,171,0,0,0,600,1,1000,580,600,0.992708874098054,0.12053668025532305,2024
25239,0,1,50301,0,0,0,400,0,0,0,0,0,0,0,0,0,0,347,0,0,0,747,0,1000,800,747,0.992708874098054,0.12053668025532305,2024
28218,0,1,50328,0,422,0,136,133,0,0,0,0,0,0,0,0,136,0,167,0,0,572,1,1000,150,572,0.992708874098054,0.12053668025532305,2024
25725,0,1,50290,0,1619,0,0,0,0,584,0,0,0,0,0,0,0,7535,0,0,0,8119,0,2500,6500,8119,0.992708874098054,0.12053668025532305,2024
25202,0,1,50322,0,1618,0,0,0,0,1292,0,0,0,0,3276,0,0,0,0,0,0,4568,0,3000,2950,4568,0.992708874098054,0.12053668025532305,2024
25587,0,1,50337,0,0,0,0,0,0,0,0,0,0,506,0,0,0,0,0,0,0,506,0,0,980,506,0.992708874098054,0.12053668025532305,2024
28615,0,1,50338,0,35,816,0,1224,0,0,0,0,0,0,0,816,0,408,0,408,0,3672,0,0,2821,2856,0.992708874098054,0.12053668025532305,2024
28359,0,1,50339,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,0,0,720,0,0,1800,720,0.992708874098054,0.12053668025532305,2024
25554,0,1,50340,5000,0,2058,0,0,1076,0,0,0,0,0,0,940,0,0,0,1175,0,5249,0,0,7362,3191,0.992708874098054,0.12053668025532305,2024
27718,0,1,50342,0,0,0,0,0,126,0,106,0,0,436,0,0,0,0,73,0,106,847,0,0,2182,847,0.992708874098054,0.12053668025532305,2024
26168,0,1,50343,4000,0,0,1113,0,982,0,535,825,0,0,1082,2179,0,0,714,0,1198,8628,0,0,7616,8628,0.992708874098054,0.12053668025532305,2024
26483,0,1,50344,0,290,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,290,1,1000,0,290,0.992708874098054,0.12053668025532305,2024
26592,0,1,50345,0,202,0,0,0,0,0,0,0,0,0,0,0,0,101,101,0,0,202,1,1000,0,202,0.992708874098054,0.12053668025532305,2024
24630,0,1,50346,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,93,0,0,1476,93,0.992708874098054,0.12053668025532305,2024
27732,0,1,50348,4000,0,0,1861,1577,3,838,0,916,0,0,0,2862,0,0,3,1796,3,9859,0,0,8051,9859,0.992708874098054,0.12053668025532305,2024
26492,0,1,50350,0,173,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,173,1,1000,0,173,0.992708874098054,0.12053668025532305,2024
25736,0,1,50352,0,46,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,0,46,1,2500,0,46,0.992708874098054,0.12053668025532305,2024
25680,0,1,50353,0,0,0,0,36,0,0,0,0,0,89,0,0,61,0,73,0,0,259,0,0,404,259,0.992708874098054,0.12053668025532305,2024
25546,0,1,50354,0,0,1,39,0,0,0,0,0,0,0,0,3,0,0,0,25,0,68,0,0,500,67,0.992708874098054,0.12053668025532305,2024
27821,0,1,50356,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,0,832,0,0,1411,832,0.992708874098054,0.12053668025532305,2024
28335,0,1,50357,0,0,0,210,325,0,0,0,0,0,0,0,0,0,0,164,0,0,699,0,0,1830,699,0.992708874098054,0.12053668025532305,2024
28042,0,1,50359,0,951,0,0,0,223,0,0,0,0,345,0,0,0,383,0,0,0,951,1,2500,0,951,0.992708874098054,0.12053668025532305,2024
27133,0,1,50362,0,0,0,0,0,0,16,0,0,0,0,0,10,0,0,0,0,58,84,0,0,500,84,0.992708874098054,0.12053668025532305,2024
24756,0,1,50363,0,0,0,5,0,0,267,0,0,0,0,0,465,0,1192,0,0,865,2794,0,0,5140,2794,0.992708874098054,0.12053668025532305,2024
27474,0,1,50364,0,0,350,271,0,287,0,0,0,0,0,0,0,0,328,0,0,0,1236,0,0,2480,886,0.992708874098054,0.12053668025532305,2024
27487,0,1,50365,0,0,0,0,63,0,0,0,0,0,0,111,0,0,0,0,0,0,174,0,0,400,174,0.992708874098054,0.12053668025532305,2024
25712,0,1,50366,0,0,476,0,357,476,119,0,0,0,357,357,0,476,0,0,119,0,2737,0,0,2530,2261,0.992708874098054,0.12053668025532305,2024
25924,0,1,50368,0,0,167,0,0,0,0,0,0,0,0,63,0,234,0,0,156,0,620,0,0,577,453,0.992708874098054,0.12053668025532305,2024
26471,0,1,50369,0,0,0,0,555,0,0,0,0,0,555,0,0,0,0,0,0,0,1110,0,0,1497,1110,0.992708874098054,0.12053668025532305,2024
27785,0,1,50370,0,227,0,0,0,0,344,0,0,0,533,0,517,0,654,0,0,549,2597,0,0,2370,2597,0.992708874098054,0.12053668025532305,2024
26302,0,1,50371,0,0,0,0,0,0,20,0,0,0,0,0,0,119,0,0,0,0,139,0,0,1550,139,0.992708874098054,0.12053668025532305,2024
27818,0,1,50372,0,30,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,252,630,0,0,600,630,0.992708874098054,0.12053668025532305,2024
27153,0,1,50373,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,35,92,0,0,650,92,0.992708874098054,0.12053668025532305,2024
26952,0,1,50374,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,14,0,0,1134,0,0,2540,1134,0.992708874098054,0.12053668025532305,2024
27188,0,1,50375,0,188,0,0,0,0,0,0,0,0,0,58,0,0,0,130,0,0,188,1,2500,0,188,0.992708874098054,0.12053668025532305,2024
24600,0,1,50376,0,1207,0,0,0,0,0,0,1342,0,0,0,0,0,0,0,895,0,2237,0,0,1030,2237,0.992708874098054,0.12053668025532305,2024
25876,0,1,50377,0,1248,0,1632,730,0,0,0,0,0,0,0,0,0,211,0,1162,0,3735,0,0,2487,3735,0.992708874098054,0.12053668025532305,2024
25703,0,1,50378,0,1609,6119,0,1039,656,2145,0,0,0,0,0,2448,0,2318,1286,884,1026,17921,0,0,10193,11802,0.992708874098054,0.12053668025532305,2024
